Ligand ID,Stoichiometry,Denticity,Formal Charge,Donors,Number of Atoms,Molecular Weight,Ligand Planarity,Haptic,Beta-Hydrogen,Max. Interatomic Distance,Avg. M-D Bond Length,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-JIPXAK-03-a,C23H17N5O2,3,0,N-N-N,47,395.422,0.123878242,FALSE,FALSE,12.5455571,2.113146497,1f6d76ced5e9b56b658c48d092fdcb9a,2,"JIPXAK, JIPXAK",Co(2)
unq_CSD-JIQFEU-04-a,C14H32N6O2,4,0,N-N-N-N,54,316.45,0.114757725,FALSE,TRUE,14.7721307,1.99717431,9393f7b487d115705ac22bb4ad2c636a,1,JIQFEU,Cu(1)
unq_CSD-JIQKOM-01-b,C10H6Br1N2,1,-1,C,19,234.076,0.648997036,FALSE,TRUE,8.838120417,1.993262647,41f3751e57a5066eef35e68282bf71c4,1,JIQKOM,Pd(1)
unq_CSD-JIQNAY-03-a,C4H6N1O1S2,3,-3,N-S-S,14,148.218,0.315809126,FALSE,TRUE,6.203752369,2.170489634,554f30e49c9365932e759e639844a53a,1,JIQNAY,Re(1)
unq_CSD-JIQNIJ-04-a,C17H14Br2N2O5,4,-2,O-O-N-N,40,486.116,0.230911235,FALSE,TRUE,13.77263861,2.052708765,0e14d5a33a040cd20e712f5e2ab60edb,1,JIQNIJ,Ni(1)
unq_CSD-JIQPEE-04-a,C13H21N5O3,4,0,N-N-O-N,42,295.343,0.134534938,FALSE,TRUE,13.31549776,1.982808108,414f3a853d2605317a2cf8f876eb8c92,1,JIQPEE,Cu(1)
unq_CSD-JIQPOR-03-a,C12H19N2O2S2,3,-1,N-S-S,37,287.416,0.106830561,FALSE,TRUE,10.40307322,2.20487213,d35c058b78b76533bda308b92690fa20,1,JIQPOR,Pt(1)
unq_CSD-JIQRUW-01-d,C3H3N1O1,1,0,N,8,69.063,0.969837472,FALSE,TRUE,3.933477167,1.919025581,ecdf9edfa475d3e38dc7c2fd60e72167,1,JIQRUW,Pt(1)
unq_CSD-JIQTEL-03-a,C12H14N2O2,3,-2,N-O-O,30,218.256,0.185942926,FALSE,TRUE,11.24707024,1.950165854,ebb876baeee08594e3c5aa97ab1d15f6,2,"JIQTEL, JIQTIP",V(2)
unq_CSD-JIQWEM-02-a,C7H5O5S1,2,-1,O-O,18,201.172,0.272681283,FALSE,FALSE,6.082148362,2.448789673,9a90a2fc6fb654edf39e70b4cc667e5b,1,JIQWEM,Ag(1)
unq_CSD-JIQWIP-04-a,C36H46N4O2,4,-2,N-N-N-N,88,566.79,0.088934019,FALSE,FALSE,14.28146273,2.018128842,456c60a15d5de4c2a3cb60f92367cd5d,1,JIQWIP,Zn(1)
unq_CSD-JIQXUC-01-a,C32H29P3,1,0,P,64,506.505286,0.076350535,FALSE,TRUE,14.59039637,2.355702371,27f340c33a2ca6e96c335a7e6a9d123d,2,"JIQXUC, AGUNEX","Au(1), W(1)"
unq_CSD-JIQZER-03-a,C13H7Cl2N3O2,3,-2,N-O-O,27,308.118,0.321361945,FALSE,TRUE,13.26071363,1.963342872,aa03254eb2d9de6626f9bf4e8e6af2c4,2,"JIQZER, NOXDIQ","V(1), Mo(1)"
unq_CSD-EZIQAF-04-a,C132H195N4,4,-3,N-N-N-N,331,1838.04,0.018789165,FALSE,TRUE,23.38480282,2.041478612,b7668743050c59b98ef4118bd0c101ca,1,EZIQAF,Mo(1)
unq_CSD-EZIRUA-04-a,C18H38N4O2,4,0,O-O-N-N,62,342.528,0.094383471,FALSE,TRUE,13.7574096,2.106312804,4909c961b00460c953ce894014794b25,1,EZIRUA,Co(1)
unq_CSD-EZITUC-03-a,C19H22Cl1N1P1,3,-1,P-N-C,44,330.815762,0.089288068,FALSE,TRUE,10.52970465,2.120610298,b6a671fd413b2adb02aed7a3f4946f7e,1,EZITUC,Pd(1)
unq_CSD-EZIYAO-01-a,C15H11N1O1,1,0,N,28,221.259,0.483177904,FALSE,TRUE,11.58377816,2.204185952,018faeabecddce294eb48006b95f5d01,2,"EZIYAO, EZIYAO",Zn(2)
unq_CSD-EZOGIK-02-a,C19H20N1O1,2,-1,O-N,41,278.375,0.134132071,FALSE,FALSE,11.40775001,2.379054023,4de05744eade0ebab39309c49b1fde5f,2,"EZOGIK, EZOGIK",U(2)
unq_CSD-EZOKIP-04-a,C10H14,4,0,C-C-C-C,24,134.222,0.171267828,TRUE,TRUE,6.514168912,2.249568803,4774892d105ce14995f307a18eaab30c,1,EZOKIP,Pt(1)
unq_CSD-EZOQER-03-a,C26H30P1S3,3,-1,P-S-S,60,469.679762,0.066438719,FALSE,FALSE,11.41314653,2.284314865,d743ddcd2e644d3f518137b0da8aee55,2,"EZOQER, EZOQIV","Pd(1), Pt(1)"
unq_CSD-EZOQUH-03-a,C24H26P1S3,3,-1,P-S-S,54,441.625762,0.065702309,FALSE,TRUE,11.15319306,2.286966523,03a883bfd58c4481ab7932c2ed63bfc1,2,"EZOQUH, EZORAO","Pd(1), Pt(1)"
unq_CSD-EZOSIX-02-a,C8H9N2O1,2,-1,O-N,20,149.173,0.413818489,FALSE,TRUE,8.900873671,2.002662663,380a19205357f0c658ead1a7f7e84d18,2,"EZOSIX, EZOSIX",Pt(2)
unq_CSD-EZOSOD-02-a,C9H11N2O1,2,-1,O-N,23,163.2,0.195666547,FALSE,TRUE,9.008229706,1.996086052,084de3d696cd4d56de90d21e068fb2c6,2,"EZOSOD, EZOSOD",Pt(2)
unq_CSD-EZOSUJ-02-a,C10H13N2O2,2,-1,O-N,27,193.226,0.189407196,FALSE,TRUE,11.15764568,1.985924356,30d9652608fa23a0ea855caef7840166,2,"EZOSUJ, EZOSUJ",Pt(2)
unq_CSD-EZOTAQ-04-a,C24H32N4O2,4,-2,O-N-O-N,62,408.546,0.054501061,FALSE,TRUE,12.37592027,2.015891936,beb5dca7f7133ce36500cdf12b96adba,1,EZOTAQ,Pt(1)
unq_CSD-EZOTEU-04-a,C26H36N4O2,4,-2,O-O-N-N,68,436.6,0.049467418,FALSE,TRUE,12.99587452,2.031234061,a605c5d1bac0ee393700910273f75358,1,EZOTEU,Pt(1)
unq_CSD-EZOTOE-02-a,C9H11N2O2,2,-1,O-N,24,179.199,0.379041577,FALSE,TRUE,11.12404056,2.005011194,76b617bf150be9955efea976c7ddd619,2,"EZOTOE, EZOTOE",Pt(2)
unq_CSD-EZUCUY-02-a,C34H22N10O2,2,0,N-N,68,602.618,0.0818355,FALSE,TRUE,14.79466944,2.051009933,03dd6434c979c357ee2b0f5f7f6ce274,1,EZUCUY,Ru(1)
unq_CSD-EZUJOY-03-a,C41H25N5,3,0,N-N-N,71,587.686,0.04963647,FALSE,FALSE,12.40181297,2.231642072,03c98d3e026b6550e69ad3f703282507,1,EZUJOY,Zn(1)
unq_CSD-EZUJUE-05-a,C45H29N5O2,5,0,N-N-O-N-O,81,671.76,0.048567092,FALSE,FALSE,14.28904423,2.264594284,dfaac1dfce05431b395ec60a37a215be,1,EZUJUE,Zn(1)
unq_CSD-EZUXAZ-02-a,C15H14N1O2,2,-1,N-O,32,240.282,0.141087187,FALSE,TRUE,10.97768256,2.000579259,96b8711a212021d43c689fd5d1d34844,2,"EZUXAZ, EZUXAZ",Pd(2)
unq_CSD-EZUXEE-01-a,C20H19N3,1,0,N,42,301.393,0.355953936,FALSE,TRUE,16.4657771,2.21001843,43b99b36f38e7132ff1b07d802379686,2,"EZUXEE, EZUXEE",Ag(2)
unq_CSD-EZUYIH-02-a,C24H23O3P1,2,0,O-O,51,390.418762,0.072958212,FALSE,FALSE,13.72253294,2.082766046,5dc7e6de538475766ccdcc8eeb73289f,2,"EZUYIH, EZUYON",Pd(2)
unq_CSD-EZUYUT-01-b,C24H23O3P1,1,0,C,51,390.418762,0.072906451,FALSE,FALSE,12.29259492,2.078310566,05503f31f00e32216b2f1587ecd6e438,1,EZUYUT,Au(1)
unq_CSD-FABBES-03-a,C15H11Cl1N2O2,3,-2,N-O-O,31,286.715,0.396253057,FALSE,TRUE,13.24427628,1.972832119,6d211d1709cc7ea4df3b1aa9401881af,1,FABBES,V(1)
unq_CSD-FABDAP-04-a,C21H20N2O4,4,0,N-O-O-O,47,364.401,0.135617881,FALSE,TRUE,14.14772737,2.51447805,1b5e9fb8eae7099cfcb4257ee26fe362,1,FABDAP,Eu(1)
unq_CSD-FABDET-04-a,C26H22N2O4,4,0,N-O-O-O,54,426.472,0.144449175,FALSE,TRUE,13.86932032,2.503022239,f2da664b6e63fa79c844b460c1d94bc3,1,FABDET,Eu(1)
unq_CSD-FABLED-01-a,C35H38N2O2,1,0,C,77,518.701,0.046540739,FALSE,FALSE,11.80555603,2.014320431,f29dc3d5df7da40ea11a27f1ef32ea20,2,"FABLED, FABLIH",Au(2)
unq_CSD-FABSOR-02-b,C5H9O1,2,-1,O-C,15,85.126,0.270826995,FALSE,TRUE,5.675622367,2.086667542,6915f7163e2bb59e173754ac5fc42f28,1,FABSOR,Pd(1)
unq_CSD-FABTOR-02-a,C46H50N4O1P2S1,2,0,P-P,104,768.940524,0.038315832,FALSE,FALSE,17.8596454,2.202577712,19d0750c4a2c7bf15d9ca0095624305f,1,FABTOR,Ni(1)
unq_CSD-FACCUH-04-a,C20H16N4O6,4,-2,O-O-N-N,46,408.37,0.114422071,FALSE,TRUE,14.22679973,2.160962021,04368c3b8c41c9eebacfba3c4f20fe65,1,FACCUH,Mo(1)
unq_CSD-FACFAR-04-a,C20H30N6,4,0,N-N-N-N,56,354.502,0.088470111,FALSE,TRUE,13.74748985,2.017145414,d31460cb78dc3b948bdcc66dae2d0473,1,FACFAR,Cu(1)
unq_CSD-FACFOF-06-a,C20H30N6,6,0,N-N-N-N-N-N,56,354.502,0.072085021,FALSE,TRUE,9.345367189,1.972607944,2919633bd010e4b6345d862955e76d92,3,"FACFOF, FACFUL, FACGEW","Co(2), Zn(1)"
unq_CSD-FACGUN-01-b,C5H5O3,1,-1,O,13,113.092,0.365923788,FALSE,FALSE,6.614146613,1.900539594,ef90adb0ab143b549607876557fe2d5a,1,FACGUN,Co(1)
unq_CSD-FACHUO-01-b,C17H29P1,1,0,P,47,264.392762,0.116836099,FALSE,FALSE,9.36558221,2.235892453,04d87dc21689116ac8e6f771250aa1d1,2,"FACHUO, FACJAW","Pd(1), Pt(1)"
unq_CSD-FACJIC-02-b,C4H5N2O2,2,-1,N-N,13,113.096,0.536269504,FALSE,TRUE,5.888856715,1.896945074,242e05f90dd40e53a36cb17e77e811a5,1,FACJIC,Co(1)
unq_CSD-FACJID-02-a,C32H22N4,2,0,N-N,58,462.556,0.114844344,FALSE,FALSE,15.17628925,2.059953152,d974607bbe295be3098b6f928d7d12bb,2,"FACJID, FACJID",Cu(2)
unq_CSD-FACKIE-02-a,C8H7F1N3S1,2,-1,S-N,20,196.2234032,0.336952553,FALSE,TRUE,8.928721416,2.071682883,80e32747fafa506995370ba46f36a681,2,"FACKIE, FACKIE",Ni(2)
unq_CSD-FACMEC-04-a,C12H28N4O4,4,0,N-N-N-N,48,292.38,0.154951083,FALSE,TRUE,10.7085,2.104085159,0fb7b1a41b670c671e5e4be6f45a1189,1,FACMEC,Ni(1)
unq_CSD-FACNIH-01-a,C18H15P1S1,1,0,P,35,294.351762,0.132661631,FALSE,FALSE,9.746077525,2.388444642,ab52b21542da730b2ff510068fd2cb30,1,FACNIH,Au(1)
unq_CSD-FACNUT-02-a,C10H7Cl1N2S1,2,0,N-N,21,222.69,0.257328752,FALSE,TRUE,8.716172855,2.020408955,85d0e5357ffa3220d9c0e39fa20fd923,1,FACNUT,Cu(1)
unq_CSD-FACSIO-02-a,C22H23N2O8,2,-1,O-O,55,443.432,0.07724016,FALSE,FALSE,12.41242094,1.92244132,256755eab64f46c4e43b0bb0b14ae2a1,1,FACSIO,Cu(1)
unq_CSD-FACTAE-02-a,C12H8N3O2,2,-1,N-N,25,226.215,0.274604963,FALSE,TRUE,8.84209268,2.013991716,12cbb424bc526c29aca910c364bfd0ed,2,"FACTAE, FACTAE",Cu(2)
unq_CSD-FACTUA-03-a,C29H26Cl1N7S2,3,0,N-N-N,65,572.146,0.082679998,FALSE,TRUE,13.91921023,2.219952721,2e7e33fe52064a870653ff88f3561f00,2,"FACTUA, FACVAI",Cu(2)
unq_CSD-FACVUD-02-a,C19H28N6,2,0,N-N,53,340.475,0.082305949,FALSE,TRUE,11.49140715,2.000774646,adf5b81022d466bc79e523c33a5a92cc,2,"FACVUD, FACWAK",Cu(2)
unq_CSD-FADDUL-03-a,C23H39N3O2,3,0,O-O-N,67,389.584,0.100449922,FALSE,FALSE,13.65129479,1.968746437,823ba969de321715f73a51a05e1e9c49,1,FADDUL,Cu(1)
unq_CSD-FADDUN-03-a,C14H9Br1N2O2,3,-2,O-O-N,28,317.142,0.489074003,FALSE,TRUE,14.15542615,1.978099148,9530f8a3a101c546ce0e1b24f3aec893,2,"FADDUN, FADFAV","V(1), Mo(1)"
unq_CSD-FADFOH-04-a,C27H26N4O1,4,0,N-N-N-N,58,422.532,0.077900042,FALSE,TRUE,14.30741401,2.088321086,0f5a9e1879efd0af1a2bbea7bee63077,1,FADFOH,Ni(1)
unq_CSD-FADGEA-01-a,C7H12Cl1N1,1,0,N,21,145.63,0.162032749,FALSE,TRUE,5.433156778,2.333088948,9996341d34019ed1add22a628e90b5dd,8,"FADGEA, FADGEA, FADGEA01, FADGEA01, FADGOK, ... (3 more)","Co(4), Ni(4)"
unq_CSD-FADPIN-01-c,C25H34N2,1,0,C,61,362.561,0.083344795,FALSE,FALSE,14.22832785,1.956420129,1871bb2ce59a20cd3286b347b40f3430,1,FADPIN,Pd(1)
unq_CSD-FADVAJ-04-a,C12H16N6,4,0,N-N-N-N,34,244.302,0.311449467,FALSE,FALSE,9.606165538,1.971797602,eb60ed3a64fc3569fe51ec984f35309a,1,FADVAJ,Cu(1)
unq_CSD-FADVOY-06-a,C48H34N2O6,6,-2,O-N-O-O-N-O,90,734.808,0.038864154,FALSE,TRUE,13.60919434,2.192710386,e2b78aee828a071af3c18c8874d2f08c,2,"FADVOY, FADVUE","Cu(1), Zn(1)"
unq_CSD-FADYOY-02-a,C10H8N1S1,2,-1,S-N,20,174.241,0.410615491,FALSE,TRUE,8.161791533,2.190706098,3bebea3077b5f35c4c048dac3f2ff8d7,2,"FADYOY, FADYOY",Zn(2)
unq_CSD-FAFBEU-02-a,C11H16N3O1,2,-1,O-N,31,206.269,0.176780525,FALSE,FALSE,11.18234969,1.99017939,a77bc5c3c2b7ec915f6ea4c94d33f38d,2,"FAFBEU, FAFBEU",Pd(2)
unq_CSD-FAFBIY-02-a,C10H14N3O1,2,-1,O-N,28,192.242,0.184669189,FALSE,FALSE,9.899284121,1.99570391,ae2506caf4a6ec6860459de2ff903287,2,"FAFBIY, FAFBIY",Pd(2)
unq_CSD-FAFBOE-02-a,C12H18N3O1,2,-1,O-N,34,220.296,0.160957912,FALSE,FALSE,9.885832405,1.993491091,f58e318912cebb13722cac5d89c0059d,2,"FAFBOE, FAFBOE",Pd(2)
unq_CSD-FAFBUK-02-a,C11H16N3O1,2,-1,O-N,31,206.269,0.158971383,FALSE,FALSE,8.563456777,1.978778925,201717f195e361623f7ecf506e5527d6,2,"FAFBUK, FAFBUK",Pd(2)
unq_CSD-FAFCAR-02-a,C10H14N3O1,2,-1,O-N,28,192.242,0.211518933,FALSE,FALSE,8.762170086,1.991961851,b4ad75705a5f25eb56e1864458a33015,2,"FAFCAR, FAFCAR",Pd(2)
unq_CSD-FAFCEV-02-a,C8H10N3O1,2,-1,O-N,22,164.188,0.247769587,FALSE,FALSE,8.760256828,1.998437111,6b1485f6ca6b6de611efd16fb5013741,2,"FAFCEV, FAFCEV",Pd(2)
unq_CSD-FAFCIZ-02-a,C9H12N3O1,2,-1,O-N,25,178.215,0.218987721,FALSE,FALSE,9.767895537,1.998309313,9e99a7836738e9a21cb3f65d3ccb88c7,2,"FAFCIZ, FAFCIZ",Pd(2)
unq_CSD-FAFDUO-04-a,C20H19N2O3,4,-3,O-O-N-N,44,335.383,0.193579234,FALSE,TRUE,12.35164278,1.911190427,d704e991d575f3df4eaee24a33050481,1,FAFDUO,Cu(1)
unq_CSD-FAFFAW-04-a,C16H13N2O3,4,-3,O-O-N-N,34,281.291,0.322646712,FALSE,TRUE,12.72319621,1.915624232,13216a9414a1d4d33772abc9e56ddf92,1,FAFFAW,Cu(1)
unq_CSD-FAFFIE-04-a,C18H19N3O3,4,-2,N-N-N-O,43,325.368,0.173210946,FALSE,TRUE,11.30529048,1.923158615,7ebecd1a57817b01fe9b17f216e1a944,1,FAFFIE,Cu(1)
unq_CSD-FAFJOO-01-b,C22H14N1O2,1,-1,C,39,324.359,0.159104223,FALSE,FALSE,12.1388091,2.021555569,5d0d39c666771b9b9c87a5a8a6385872,2,"FAFJOO, FAFJOO",Pt(2)
unq_CSD-FAFRUB-04-a,C44H56N4,4,-2,N-N-N-N,104,640.96,0.090764253,FALSE,FALSE,22.16979802,2.060290594,b390e2ad4020813fbc22a7b15bb220bb,1,FAFRUB,Fe(1)
unq_CSD-FAFWEQ-04-a,C45H27N4O1,4,-1,N-N-N-N,77,639.738,0.099573685,FALSE,FALSE,17.33083345,2.063878909,1f32411bb184088ad94381acf1009c08,1,FAFWEQ,Zn(1)
unq_CSD-FAFWUE-02-a,C13H39N3P1Si4,2,-1,N-N,60,380.789762,0.066631838,FALSE,FALSE,9.74166731,2.15036126,c42f3d4ec5a92dea973484bde06f9df4,1,FAFWUE,Zr(1)
unq_CSD-FAFWUH-03-a,C28H24Br1F2Mg1N4O1,3,-1,N-N-N,61,574.7328063,0.098070585,FALSE,TRUE,15.21182808,2.137544304,9b050fead7f67ae99772b41ea6af5ca9,1,FAFWUH,Ti(1)
unq_CSD-FAFXER-04-a,C37H31N8,4,-3,N-N-N-N,76,587.711,0.078425828,FALSE,FALSE,17.05990793,1.903213762,798d35b0aa98e63863daf47d0e64fcf8,1,FAFXER,Mn(1)
unq_CSD-FAFYEU-02-a,C26H34O1P1,2,-1,P-O,62,393.530762,0.08747947,FALSE,FALSE,10.60544125,2.168401716,53f0c9bea23550f765b7dbe83f9e320e,6,"FAFYEU, FAFYIY, FAFYOE, FAFYUK, FAFZAR, ... (1 more)",Pt(6)
unq_CSD-FAFZAO-01-b,C14H10O2,1,0,C,26,210.232,0.458495604,FALSE,FALSE,11.70555256,2.072464181,710b32802301da2112de307f48286a23,1,FAFZAO,Cr(1)
unq_CSD-FAFZAR-01-b,C12H16F1N1,1,0,N,30,193.2654032,0.151551823,FALSE,TRUE,9.8038848,2.142911921,2fe2d72c34a9699f206445047e57ce95,1,FAFZAR,Pt(1)
unq_CSD-FAFZER-02-a,C21H19P1,2,0,P-C,41,302.356762,0.096234573,TRUE,FALSE,11.5399778,2.081377089,98a7c48fe22e5e27c05753fc3406ad69,2,"FAFZER, FAFZER10",Ni(2)
unq_CSD-FAFZES-06-a,C27H34O3Si1,6,0,C-C-C-C-C-C,65,434.651,0.08951633,TRUE,TRUE,12.36194617,2.2713935,0b1a8adb289e9fdced4aa1e24b89230a,1,FAFZES,Cr(1)
unq_CSD-FAFZIZ-03-a,C12H10N3O2,3,-1,O-O-N,27,228.231,0.875980574,FALSE,TRUE,11.29357138,1.911428413,048add66a43d6561213e9be358567b04,1,FAFZIZ,Cu(1)
unq_CSD-FAFZOC-06-a,C27H34O3Si1,6,0,C-C-C-C-C-C,65,434.651,0.082910492,TRUE,TRUE,12.31809215,2.228609654,bc75db8139c27f12ce72b8b464f55a36,1,FAFZOC,Cr(1)
unq_CSD-FAGBAS-01-b,C34H25F1N1O3,1,-1,O,64,514.5764032,0.06299705,FALSE,FALSE,14.17601448,1.824876941,4f414b3b541bada784777f420f5d5293,1,FAGBAS,Cu(1)
unq_CSD-FAGBIC-01-a,C10H16N1Si1,1,-1,N,28,178.33,0.155228587,FALSE,TRUE,8.865360298,2.033897448,b60f96e7e218a1921afcd14a2e849943,1,FAGBIC,Zr(1)
unq_CSD-FAGBOI-02-a,C10H15N1Si1,2,-2,N-C,27,177.322,0.176028369,TRUE,TRUE,9.10507222,2.191094266,a9115bfe6094a2b79d587c8e9f4bc1b0,1,FAGBOI,Zr(1)
unq_CSD-FAGGED-04-a,C21H23Br1N2O5,4,-2,O-O-N-N,52,463.328,0.120553731,FALSE,TRUE,13.18109516,1.927254377,e307c10c07eeb3f397c61253f10b5ffa,1,FAGGED,Cu(1)
unq_CSD-FAGKEE-04-a,C10H24N2S2,4,0,S-S-N-N,38,236.436,0.095146456,FALSE,TRUE,8.254526495,2.301315169,2d821d03a8e0c5b23efcef2c3fcfa013,1,FAGKEE,Ni(1)
unq_CSD-FAGKII-04-a,C8H18N2O2S2,4,-2,S-S-N-N,32,238.364,0.131485272,FALSE,TRUE,7.491307203,2.03483024,cefe5665099f9612b4c0b20e625934d1,1,FAGKII,Ni(1)
unq_CSD-FAGLOP-04-a,C28H38N2O4,4,-2,O-O-N-N,72,466.622,0.189368272,FALSE,TRUE,28.89991853,1.912327539,0e1984ca0d14917e8a346cc7725f2a22,1,FAGLOP,Cu(1)
unq_CSD-FAGRAH-04-a,C44H35N3,4,-2,N-N-N-C,82,605.785,0.096424868,FALSE,FALSE,16.80567045,1.930734846,485d8d56f1fc0083ef9e744b64ae8ab9,1,FAGRAH,Ni(1)
unq_CSD-FAGSAJ-01-a,C27H23O1P1,1,0,P,52,394.453762,0.102285913,FALSE,TRUE,13.26646275,2.26506488,a99846629f6d8864889b41bda9ae69a6,1,FAGSAJ,Pd(1)
unq_CSD-FAGTIT-03-a,C18H12Br1N1O3,3,-2,O-O-N,35,370.202,0.39812223,FALSE,TRUE,14.3943629,1.894432027,c9980316331b23fd5e2335f2fc7885a0,2,"FAGTIT, FAGTIT",Co(2)
unq_CSD-FAGVIT-05-a,C21H20N4O2,5,-2,O-N-N-N-N,47,360.417,0.106853476,FALSE,TRUE,11.28658998,2.0783827,18e9839a3ea62521615c31e61d72126b,2,"FAGVIT, FAGVOZ",Fe(2)
unq_CSD-FAGYAQ-04-a,C45H27N6O2,4,-3,N-N-N-N,80,683.751,0.063389579,FALSE,FALSE,20.4477625,1.94681467,03dda87827a4edf7822f1ae35298da2f,1,FAGYAQ,Au(1)
unq_CSD-FAGZUL-03-a,C9H7N8,3,-1,N-N-N,24,227.211,0.71419214,FALSE,TRUE,11.60409304,1.900061981,6a79cd632426ec67734d06975ad55bf5,2,"FAGZUL, FAHBAU","Co(1), Cu(1)"
unq_CSD-FAGZUL-03-b,C9H6N8,3,-2,N-N-N,23,226.203,0.881880983,FALSE,FALSE,11.63739132,1.900249159,e1929f93a2be7cfb98b9e79fbe4d0f2e,1,FAGZUL,Co(1)
unq_CSD-FAHCEY-01-a,C13H19N3P1,1,1,P,36,248.289762,0.128990104,FALSE,TRUE,9.496105135,2.342043027,0074bcafcb872323b4ab90a38b45e26c,2,"FAHCEY, RIDKAS",Ru(2)
unq_CSD-FAHCIA-04-a,C15H14Cl1S4,4,-1,S-S-S-S,34,357.967,0.141885531,FALSE,TRUE,11.91167174,2.372918194,7dfb83bd301d045a383a03a581edc590,1,FAHCIA,Ru(1)
unq_CSD-FAHCID-04-a,C26H32N2O8,4,-2,N-O-N-O,68,500.548,0.154032945,FALSE,TRUE,16.77733567,1.844926796,fcca39f16c1ff0d574e93a1256d04659,1,FAHCID,Ni(1)
unq_CSD-FAHCOK-04-a,C19H20N2O3,4,-2,N-N-O-O,44,324.38,0.157746175,FALSE,TRUE,14.93861018,1.920297312,5af5bc0d7f1fcdc1902ba1dd31fab8cb,2,"FAHCOK, FIQNAX",Cu(2)
unq_CSD-FAHCUN-01-a,C32H22F4N2P2,1,0,P,62,572.4831366,0.069998439,FALSE,TRUE,12.62823306,2.339760678,06bcf8acb53d3309e08f5cf1c04453b2,1,FAHCUN,Ru(1)
unq_CSD-FAHDAU-02-a,C11H15S2,2,-1,S-S,28,211.361,0.14749391,FALSE,TRUE,9.118142093,2.181570032,e044f46f1d82ac72e1504ddf21a3b5d4,2,"FAHDAU, FAHDAU",Ni(2)
unq_CSD-FAHGIH-04-a,C16H11Br2Cl1N2O4,4,-2,N-N-O-O,36,490.532,0.219852285,FALSE,TRUE,14.22531654,1.904878939,0160faffd4df62a08a4213cdb92785b5,1,FAHGIH,Cu(1)
unq_CSD-FAHJIH-02-a,C23H18,2,-2,C-C,41,294.397,0.103658809,FALSE,TRUE,11.73300047,2.105080024,4efff517c662a3a24c6b52ccd973b865,1,FAHJIH,Pt(1)
unq_CSD-FAHJOR-02-a,C29H42N4P1,2,-1,N-N,76,477.656762,0.077320458,FALSE,FALSE,12.83458845,2.289290427,58c82f46a47e2e794b50f65c99f93cd7,1,FAHJOR,Y(1)
unq_CSD-FAHLUW-01-b,C10H10N2S3,1,0,N,25,254.384,0.2411947,FALSE,FALSE,10.50212803,2.032059738,01435d8786d7f9b3e0388835d8e77471,4,"FAHLUW, FAHLUW, FAHMAD, FAHMAD","Co(2), Zn(2)"
unq_CSD-FAHMOU-03-a,C18H19N3O1S1,3,-2,S-O-N,42,325.43,0.146933078,FALSE,TRUE,13.7087425,2.087953746,dbda59768a6e2bea3bb447dfa78a74c3,1,FAHMOU,Au(1)
unq_CSD-FAHMUA-03-a,C15H19N3O2S1,3,-2,S-O-N,40,305.396,0.223261247,FALSE,TRUE,15.40446251,2.10411519,eceacca25b5d1b95a91bd23573a30803,1,FAHMUA,Au(1)
unq_CSD-FAHNAH-03-a,C14H17N3O1S1,3,-2,N-S-O,36,275.37,0.147488443,FALSE,TRUE,13.1622438,2.086224955,3a605c7aff88dec6309f580ac4a816cc,1,FAHNAH,Au(1)
unq_CSD-FAHNEL-03-a,C16H21N3O2S1,3,-2,S-N-O,43,319.423,0.143107212,FALSE,TRUE,15.53063796,2.084140217,0cd3fdd16a99ee418c0de267fa732942,1,FAHNEL,Au(1)
unq_CSD-FAHNIP-03-a,C14H16Cl1N3O1S1,3,-2,S-O-N,36,309.812,0.213103884,FALSE,TRUE,14.2417093,2.080300478,f861eb9400665e06a9b8e559b1bf0335,1,FAHNIP,Au(1)
unq_CSD-FAHNOV-03-a,C18H23N3O2S1,3,-2,S-O-N,47,345.461,0.186211221,FALSE,TRUE,15.25032145,2.088562118,ab1951795ced8b592ab0b6549171ae53,1,FAHNOV,Au(1)
